@relation Data

@attribute index numeric
@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute class {1  2  3  4}

@data
654,4.264010,-12.473784,8.080562,1
655,2.928815,-14.620147,-2.251646,1
656,3.485146,-19.060028,-5.950950,1
657,-0.581456,-18.527626,-1.902294,1
658,-7.612765,-21.343979,3.657429,1
659,-13.355539,-26.836702,-1.238286,1
660,-13.586447,-23.913870,-5.023731,1
661,-5.954539,-15.004194,-5.405386,1
662,-0.362513,-8.312666,1.129412,1
663,1.305285,-5.948557,-5.306084,1
664,1.737189,-2.334198,-4.107280,1
665,1.899901,0.646062,-6.507281,1
666,1.518246,1.886741,-6.836294,1
667,1.227518,3.291327,-8.065009,1
668,-1.226322,4.254439,-11.490335,1
669,-4.242475,4.113262,-8.955139,1
670,-4.390830,2.035096,-0.594616,1
671,-7.854440,-7.448857,35.315670,1
672,-14.749359,-18.356539,19.330418,1
673,-13.697713,-23.651855,10.736595,1
674,-7.380661,-12.826726,10.462617,1
675,-7.208378,-5.733203,0.119641,1
676,2.343770,-10.071390,-15.335600,1
677,-5.309673,-14.079369,2.523232,1
678,0.155533,-9.053245,-14.943177,1
679,-3.726821,-9.013762,-10.284351,1
680,-7.540980,-12.101701,-11.028520,1
681,-5.893522,-18.843479,-10.491331,1
682,-1.612762,-20.732613,-7.341180,1
683,-0.410369,-14.953945,-5.947361,1
684,2.750550,-10.587044,-4.960321,1
685,3.869194,-7.575676,-1.427319,1
686,4.407579,-5.965307,15.585650,1
687,4.496114,-8.408379,7.599605,1
688,3.553342,-11.965310,9.022138,1
689,1.038485,-12.308680,6.897311,1
690,-0.538385,-12.163914,-0.610170,1
691,-3.017349,-10.412368,-0.812363,1
692,-4.439882,-12.285948,16.197016,1
693,0.116052,-12.009577,7.071987,1
694,4.220939,-12.312269,-2.048256,1
695,7.252645,-12.988241,2.618944,1
696,7.578069,-13.730017,5.556134,1
697,3.914658,-13.335200,-0.592224,1
698,0.772882,-16.669600,-4.120440,1
699,-1.146162,-18.562321,-2.452643,1
700,-4.187439,-18.942780,4.474578,1
701,-8.626125,-25.324438,1.018146,1
702,-13.692927,-27.318855,-2.967100,1
703,-7.816155,-19.664217,-4.398008,1
704,-0.595813,-12.711870,-5.123033,1
705,1.889133,-8.456235,-0.703490,1
706,2.245664,-5.680561,-4.675575,1
707,1.373480,-1.951347,-5.655437,1
708,0.953540,-0.089731,-6.674779,1
709,1.525424,1.207179,-9.651450,1
710,-0.069392,3.363112,-12.320643,1
711,-3.180061,4.896912,-11.139786,1
712,-4.000800,4.638487,-5.741578,1
713,-7.653443,0.094516,14.362918,1
714,-9.730413,-11.053644,32.371300,1
715,-12.984653,-18.016758,15.367904,1
716,-13.332808,-15.317655,7.381858,1
717,-13.318451,-7.795816,5.480760,1
718,-6.043074,-7.178468,-20.869003,1
719,-1.630709,-16.608582,14.396418,1
720,3.043670,-14.931213,-14.726627,1
721,4.889733,-6.722635,-11.598011,1
722,-3.932604,-8.742178,-8.429914,1
723,-9.272188,-15.448063,-9.525827,1
724,-5.282156,-23.988047,-6.996614,1
725,-3.146562,-16.813168,-6.221339,1
726,0.585045,-11.406586,-7.421340,1
727,2.827120,-8.392825,-5.566902,1
728,7.433303,-7.223932,8.268398,1
729,7.337591,-8.096115,13.568501,1
730,5.258228,-10.004392,6.949954,1
731,-0.205783,-11.484352,5.041677,1
732,-5.625526,-13.593625,5.023731,1
733,-6.397212,-12.908082,5.559723,1
734,-10.114461,-8.614161,9.049655,1
735,-1.630709,-10.638490,8.913264,1
736,5.271388,-13.887942,2.683551,1
737,10.234102,-14.748162,0.078963,1
738,11.557333,-14.195420,1.738386,1
739,9.326026,-15.337994,-1.094716,1
740,3.701697,-18.191435,-5.523831,1
741,-2.404787,-17.411373,-3.714857,1
742,-7.617551,-16.997416,1.046860,1
743,-12.836297,-21.487547,0.564706,1
744,-15.467206,-26.054249,-3.327220,1
745,-7.110272,-19.925034,-1.556531,1
746,0.256032,-14.197813,-8.457432,1
747,4.541577,-8.498110,-1.611566,1
748,3.823730,-5.668597,-3.615555,1
749,1.125823,-2.288735,-6.124430,1
750,-0.951147,0.378066,-5.459225,1
751,0.429512,0.376870,-6.884151,1
752,0.351745,0.969093,-9.184850,1
753,-2.232503,2.117648,-9.701699,1
754,-5.635098,2.389233,-7.927422,1
755,-4.934000,0.086142,-5.291727,1
756,-7.250253,-5.319245,23.054846,1
757,-14.321044,-15.543776,32.743385,1
758,-15.921842,-20.665613,11.144571,1
759,-8.244471,-11.938989,3.789035,1
760,-3.677768,-2.583052,-0.081356,1
761,4.929214,-9.783055,-7.797013,1
762,-4.360919,-20.472990,5.670990,1
763,-0.254836,-11.322837,-17.150557,1
764,-0.879362,-7.347162,-8.723035,1
765,-7.250253,-10.322637,-8.684750,1
766,-7.326823,-16.636099,-10.108479,1
767,-3.236293,-18.753748,-7.673782,1
768,-1.811367,-13.911871,-7.323234,1
769,1.536192,-10.819147,-6.611369,1
770,3.901497,-8.525627,-3.269792,1
771,3.212364,-7.048059,10.870593,1
772,1.915455,-7.580462,10.767702,1
773,1.427319,-11.169696,5.705686,1
774,-1.003789,-11.661421,6.515656,1
775,-1.088734,-10.433903,1.026521,1
776,-2.341377,-9.692128,-3.116652,1
777,-4.593023,-10.656436,5.533402,1
778,-0.247657,-11.747562,15.712470,1
779,2.171487,-12.471392,0.510868,1
780,5.948557,-12.637692,-0.886541,1
781,6.123233,-11.947364,6.635297,1
782,7.319644,-14.084154,2.756532,1
783,8.525627,-16.510477,-5.440082,1
784,3.954139,-18.258432,-5.980860,1
785,-3.970889,-16.613367,-2.146362,1
786,-8.615358,-19.233509,0.659223,1
787,-18.719051,-26.472994,-1.765903,1
788,-16.256838,-24.927231,-1.862812,1
789,-6.040681,-16.460226,-4.683950,1
790,0.303888,-11.540584,-3.107080,1
791,3.906283,-8.778069,-0.904487,1
792,2.203790,-6.482157,-4.041478,1
793,0.833899,-3.714857,-6.423532,1
794,-0.119641,-0.966700,-5.371887,1
795,-1.024128,0.698704,-7.097112,1
796,-2.208575,2.191826,-10.147961,1
797,-2.085345,3.888337,-10.085748,1
798,-0.843470,3.008975,-9.207582,1
799,-2.175076,0.240479,-2.699104,1
800,-4.101298,-4.953143,27.997221,1
801,-9.823733,-13.826925,28.203005,1
802,-8.933603,-18.977476,10.868200,1
803,-8.140383,-15.202799,10.583454,1
804,-14.096118,-17.601603,1.051646,1
805,-8.346166,-21.157337,-10.254441,1
806,2.742175,-5.651847,-18.489340,1
807,6.263213,-1.203590,-10.966306,1
808,-3.311666,-7.508677,-9.335598,1
809,-5.112266,-17.420946,-9.265009,1
810,-2.863012,-24.112474,-7.747960,1
811,-1.287339,-15.884753,-10.151550,1
812,1.794617,-12.190235,-8.834301,1
813,2.549552,-9.409775,-1.877169,1
814,3.302095,-6.534799,11.460424,1
815,1.998007,-7.310073,9.954143,1
816,0.640080,-10.747363,7.186843,1
817,-2.829513,-11.580065,5.133801,1
818,-4.945964,-10.268799,2.203790,1
819,-4.344170,-9.065208,2.153540,1
820,-2.403590,-8.885747,5.196014,1
821,0.418744,-10.764112,7.066005,1
822,4.198207,-12.894921,6.527620,1
823,6.971489,-12.669996,10.333405,1
824,5.251050,-10.894522,12.775280,1
825,0.195015,-9.254242,4.817948,1
826,6.303891,-15.470795,-6.656833,1
827,7.658229,-19.817358,-7.342376,1
828,-2.957529,-21.781864,-2.611766,1
829,-9.492328,-28.216166,5.272585,1
830,-14.492130,-24.631716,2.038685,1
831,-11.624332,-20.260029,-3.305685,1
832,-3.458825,-14.718252,-2.782853,1
833,0.273978,-11.188839,-0.307478,1
834,1.353141,-8.950353,-5.474778,1
835,1.136591,-5.392226,-3.822534,1
836,1.658226,-1.540978,-3.667001,1
837,1.221536,1.176072,-6.324230,1
838,-0.431904,4.500899,-8.458628,1
839,-3.170490,4.718646,-8.748159,1
840,-3.694518,4.307081,-7.479964,1
841,-1.811367,2.793620,-5.818148,1
842,-0.267996,-1.551746,-0.524028,1
843,-3.131008,-9.195618,29.302505,1
844,-11.863615,-17.296518,18.579071,1
845,-12.440285,-18.905691,14.560326,1
846,-9.123833,-11.950953,10.991431,1
847,-14.076976,-7.092326,10.646864,1
848,-11.474781,-12.460624,-3.722036,1
849,2.374876,-13.177275,-4.677969,1
850,4.511667,-4.698307,-4.972285,1
851,3.055634,-2.973082,-4.688736,1
852,-3.040081,-6.697511,-5.607580,1
853,-6.311069,-11.095519,-10.642078,1
854,-5.504688,-18.641285,-10.392029,1
855,-1.917847,-23.680569,-4.072584,1
856,-2.469393,-15.923038,-2.015953,1
857,2.964707,-11.381461,-5.787042,1
858,5.225924,-6.715457,0.617348,1
859,2.538785,-5.393422,7.276574,1
860,1.915455,-7.226325,8.380861,1
861,1.597209,-9.132208,5.307281,1
862,-0.157926,-10.167104,3.742375,1
863,-2.746960,-11.229517,2.959922,1
864,-4.055834,-11.697313,1.447658,1
865,-4.740181,-11.429317,2.200200,1
866,-5.252246,-11.933006,8.524430,1
867,-0.117248,-14.385650,14.684752,1
868,5.132605,-15.714863,5.493921,1
869,8.053044,-14.262420,0.204586,1
870,3.811766,-10.618151,5.672186,1
871,1.726422,-9.897911,6.390033,1
872,5.758327,-13.685749,-3.323631,1
873,7.718050,-19.462023,-5.844469,1
874,0.155533,-19.088743,-5.467600,1
875,-10.235299,-22.455444,4.352544,1
876,-15.162121,-24.266811,3.165704,1
877,-13.763515,-20.982662,-3.840480,1
878,-6.868598,-14.453845,-3.047260,1
879,0.186640,-10.731810,-2.171487,1
880,2.651248,-9.672985,-2.992225,1
881,3.087938,-6.448657,-3.915854,1
882,2.364109,-3.103491,-6.599405,1
883,1.551746,-0.862613,-6.441479,1
884,1.209572,1.368695,-8.036295,1
885,-2.723032,1.642673,-10.045070,1
886,-6.685546,2.982653,-8.260024,1
887,-3.525824,2.840281,-6.203393,1
888,-1.442872,-0.245264,1.515853,1
889,-5.223532,-7.246664,28.360929,1
890,-11.194820,-14.036298,21.436102,1
891,-12.429517,-15.716059,14.946767,1
892,-9.760324,-8.793623,9.858429,1
893,-6.671189,-2.583052,-5.501099,1
894,-0.053839,-12.373286,-7.141379,1
895,-6.945168,-23.021347,14.831911,1
896,2.128416,-10.956735,-16.521244,1
897,-0.711865,-7.580462,-8.694321,1
898,-6.069395,-10.342976,-9.128618,1
899,-5.105087,-16.437494,-9.196814,1
900,-0.781257,-18.680767,-8.014759,1
901,-0.748953,-13.463217,-6.418747,1
902,1.822134,-11.084751,-4.804788,1
903,2.778067,-8.592627,-0.939183,1
904,3.509074,-7.149754,12.524034,1
905,4.141976,-9.243474,7.730013,1
906,3.802195,-11.836097,4.520042,1
907,0.672383,-11.776277,4.242475,1
908,-2.480161,-10.258031,3.997210,1
909,-5.229514,-10.181460,0.976272,1
910,-6.123233,-10.608580,5.265406,1
911,-5.540581,-11.857633,15.181263,1
912,1.045663,-13.046865,11.520245,1
913,7.122237,-12.872190,4.083352,1
914,9.452846,-11.696117,4.631308,1
915,8.041080,-11.356337,5.151747,1
916,10.765309,-17.425732,-3.966104,1
917,5.130212,-18.382860,-9.035298,1
918,-7.826923,-18.823139,-0.926022,1
919,-14.429917,-28.880173,6.605387,1
920,-17.888742,-26.487350,-0.861416,1
921,-10.192228,-19.829321,-7.283752,1
922,-2.215754,-13.974084,0.370888,1
923,1.172483,-11.844472,-2.651248,1
924,2.102095,-9.676575,-5.690132,1
925,2.538785,-5.102695,-5.126623,1
926,0.921237,0.123230,-5.746364,1
927,0.403191,3.561717,-8.293523,1
928,-1.856830,4.540381,-11.187642,1
929,-5.456832,4.753342,-10.301102,1
930,-4.448257,4.030710,-6.729814,1
931,-2.474179,0.376870,-4.371687,1
932,-2.354537,-4.273581,15.547365,1
933,-6.652047,-13.362718,32.274391,1
934,-13.509876,-17.699709,17.308483,1
935,-11.462817,-12.653246,14.522040,1
936,-8.602198,-3.126223,-0.297906,1
937,-4.394419,-3.940979,-19.725233,1
938,-7.355537,-14.189438,11.885150,1
939,-1.745564,-22.088146,-3.683750,1
940,3.972085,-9.098708,-10.340583,1
941,-1.496711,-11.606386,-11.073983,1
942,-5.435297,-20.227726,-10.283155,1
943,0.242871,-20.522043,-8.127222,1
944,2.154737,-12.270394,-5.752346,1
945,2.128416,-8.794820,-4.334598,1
946,1.150948,-7.232306,2.333002,1
947,1.798206,-7.861619,8.395218,1
948,2.200200,-8.216953,7.429714,1
949,3.462414,-8.504091,2.033899,1
950,0.470190,-8.597412,-0.138784,1
951,-1.587638,-9.089137,-0.001196,1
952,-4.271188,-11.528620,-1.651048,1
953,-7.020542,-13.170095,6.488139,1
954,-5.755935,-13.513466,18.741783,1
955,-0.132802,-15.724434,6.190232,1
956,6.205786,-17.089539,1.127020,1
957,8.146365,-14.145171,5.736792,1
958,5.134997,-11.502298,8.416754,1
959,1.831706,-9.634701,4.395615,1
960,1.767099,-11.010573,0.409173,1
961,7.842476,-17.657835,-7.192825,1
962,6.154340,-19.585253,-5.922236,1
963,-4.110869,-17.023737,3.803392,1
964,-10.639686,-19.462023,1.397408,1
965,-15.760326,-21.470798,-3.119044,1
966,-9.250652,-17.154146,-4.856234,1
967,-3.208775,-13.265809,-0.131605,1
968,0.710668,-12.246467,-1.355534,1
969,1.944168,-10.986645,-5.121837,1
970,1.902294,-8.012366,-5.245067,1
971,0.386441,-4.199404,-5.588437,1
972,-1.590031,-0.788435,-6.403193,1
973,-2.968297,2.333002,-8.349754,1
974,-5.866005,3.347559,-9.225528,1
975,-4.800002,2.323431,-6.660422,1
976,-3.700500,0.045464,-4.496114,1
977,-3.464807,-3.322434,3.023331,1
978,-5.070391,-8.073383,24.638895,1
979,-11.632708,-12.930814,21.365513,1
980,-13.678571,-15.495919,14.555540,1
981,-12.380465,-11.248659,10.400404,1
982,-9.196814,-7.797013,-5.371887,1
983,-1.485943,-13.570893,-14.158332,1
984,0.910469,-16.063019,5.809773,1
985,6.495317,-7.097112,-10.724631,1
986,1.045663,-8.360522,-8.266006,1
987,-4.264010,-14.910874,-10.644471,1
988,-0.546760,-22.565514,-8.506484,1
989,0.575474,-17.478373,-5.862415,1
990,2.110470,-11.582458,-5.649454,1
991,2.901298,-7.932207,-1.152144,1
992,1.685744,-7.319644,4.804788,1
993,1.068395,-8.038688,6.443871,1
994,-0.263211,-6.406783,4.698307,1
995,-0.870987,-7.794620,1.253839,1
996,-1.332802,-10.222138,-0.380459,1
997,-2.151148,-13.131811,-2.166701,1
998,-5.848059,-14.746966,1.825724,1
999,-6.698707,-12.126825,17.117056,1
1000,-2.088934,-11.706884,10.387243,1
1001,1.728814,-13.810176,-1.397408,1
1002,6.880561,-13.403396,1.750350,1
1003,7.550552,-12.119647,5.837291,1
1004,5.783453,-11.081161,4.811966,1
1005,3.635894,-10.817951,0.711865,1
1006,4.258028,-12.254841,-2.836691,1
1007,6.897311,-17.570498,-4.853841,1
1008,0.246461,-18.547964,-1.885544,1
1009,-6.813562,-18.982262,0.750150,1
1010,-14.796019,-24.220150,-0.806381,1
1011,-15.976877,-24.805197,-0.467797,1
1012,-9.213564,-18.123240,-5.850451,1
1013,-1.307678,-12.855439,1.562513,1
1014,2.463411,-11.167303,-2.484946,1
1015,3.333202,-9.177671,-5.126623,1
1016,3.206382,-5.730810,-4.638487,1
1017,1.822134,-1.180858,-6.436693,1
1018,1.324427,0.667598,-7.762317,1
1019,0.116052,0.869791,-7.141379,1
1020,-3.467200,1.720439,-8.595019,1
1021,-5.891129,2.104487,-6.636494,1
1022,-5.158926,1.641476,-4.226921,1
1023,-3.272185,-1.264607,1.939383,1
1024,-2.450250,-5.436493,20.343779,1
1025,-6.428318,-9.078369,18.503698,1
1026,-12.162718,-12.833904,16.182659,1
1027,-12.352947,-14.554344,12.905689,1
1028,-11.839686,-11.736795,15.227923,1
1029,-13.570893,-14.697913,-4.734200,1
1030,-2.417947,-13.651053,-13.140185,1
1031,8.231310,-5.138587,-10.109675,1
1032,6.681957,-6.726224,-0.553938,1
1033,-2.992225,-9.603594,-9.339187,1
1034,-6.843473,-13.798212,-13.107882,1
1035,-1.121037,-23.442484,-11.985648,1
1036,-1.191626,-23.314466,-4.502096,1
1037,1.371087,-15.200406,-4.423132,1
1038,4.403990,-9.474381,-2.356930,1
1039,3.784249,-4.594220,6.655636,1
1040,2.413162,-6.203393,5.144569,1
1041,2.975475,-9.473185,4.144369,1
1042,1.737189,-11.740384,4.265206,1
1043,-1.634298,-10.212567,4.789235,1
1044,-4.299902,-9.336794,5.334798,1
1045,-6.142376,-8.545966,9.896714,1
1046,-6.053841,-8.200203,9.662218,1
1047,-2.858227,-9.034101,1.582852,1
1048,1.148555,-10.652846,3.046063,1
1049,7.994421,-13.978869,8.054241,1
1050,8.968299,-14.754145,6.492924,1
1051,2.828316,-10.871790,3.120241,1
1052,3.310470,-14.098511,-0.435494,1
1053,5.511867,-22.011576,-4.576273,1
1054,-5.118248,-22.626532,-5.973682,1
1055,-9.107083,-23.900709,1.050449,1
1056,-14.699109,-20.377277,6.649654,1
1057,-10.454242,-17.473587,-1.221536,1
1058,-1.813760,-14.713467,-4.630112,1
1059,1.469193,-11.698510,-2.833102,1
1060,2.648855,-9.552148,-4.384848,1
1061,2.165504,-7.939385,-4.865805,1
1062,0.247657,-5.953343,-3.891926,1
1063,-3.098705,-2.868994,-6.306284,1
1064,-5.702096,-0.246461,-8.256434,1
1065,-6.038288,2.370091,-8.805588,1
1066,-4.851448,3.092723,-7.713264,1
1067,-2.788835,3.126223,-6.431907,1
1068,-1.551746,0.977468,-2.839084,1
1069,-4.419543,-1.774278,4.677969,1
1070,-4.749753,-7.542177,24.734608,1
1071,-8.892925,-15.566507,14.678770,1
1072,-8.019546,-17.806190,11.913864,1
1073,-6.658029,-14.411971,10.804790,1
1074,-11.322837,-16.968702,-2.109273,1
1075,-6.623333,-22.082163,-8.154739,1
1076,3.035295,-19.450058,6.092126,1
1077,2.507678,-6.698707,-6.604190,1
1078,-1.069592,-5.126623,-10.125229,1
1079,-2.957529,-8.793623,-9.056833,1
1080,-4.244867,-11.897114,-6.896115,1
1081,-3.513860,-12.963117,-6.241678,1
1082,-2.183451,-10.704292,-4.115655,1
1083,0.602991,-9.138189,2.997010,1
1084,2.210968,-9.925428,9.592826,1
1085,4.197011,-11.489138,2.890530,1
1086,5.338387,-12.004791,2.939583,1
1087,3.023331,-9.389436,1.129412,1
1088,2.560320,-6.446264,1.339981,1
1089,2.958725,-4.862216,5.594419,1
1090,3.232703,-5.404190,11.516655,1
1091,2.242075,-9.452846,12.613765,1
1092,1.276571,-12.856636,12.104094,1
1093,-0.587438,-13.623536,13.986049,1
1094,-4.740181,-14.066208,16.414762,1
1095,-6.665207,-18.479769,12.224931,1
1096,-2.082952,-23.828924,-1.213161,1
1097,2.216950,-26.331818,-8.800801,1
1098,-2.126023,-24.659233,-4.805984,1
1099,2.432304,-23.525036,11.097912,1
1100,2.604588,-21.329620,10.654043,1
1101,0.101695,-14.236098,-2.376073,1
1102,-0.959522,-6.575477,-11.609976,1
1103,-4.169494,-1.780260,-0.801596,1
1104,-5.666204,-1.714457,-0.350549,1
1105,-3.451647,-2.611766,-4.707879,1
1106,-2.467000,-2.506482,-5.611169,1
1107,0.623330,-1.402194,-5.107480,1
1108,3.644269,-0.820738,-4.336991,1
1109,5.284549,-1.526621,-2.916851,1
1110,2.829513,-1.534996,-0.239282,1
1111,0.780060,-0.799203,0.319442,1
1112,0.372084,-0.541974,-1.893919,1
1113,-1.270589,-0.380459,-2.236093,1
1114,-2.280360,-1.345963,1.367498,1
1115,-1.976472,-1.998007,2.924029,1
1116,-10.052248,-14.580665,2.313859,1
1117,-13.086347,-42.025143,-2.885744,1
1118,-26.562725,-41.359940,-13.984852,1
1119,-9.710074,-28.425537,21.287746,1
1120,12.099308,-17.864815,31.283764,1
1121,9.858429,-8.721839,1.293321,1
1122,5.120640,-4.619344,-6.021538,1
1123,3.537788,-6.872187,-2.748157,1
1124,1.255036,-9.694521,-0.208176,1
1125,-2.232503,-9.254242,-1.092324,1
1126,-4.174279,-7.507481,-2.608177,1
1127,-3.200400,-5.209175,-1.745564,1
1128,-2.315056,-4.417150,7.572087,1
1129,-1.323231,-6.710671,9.902697,1
1130,-1.622334,-11.976077,2.539981,1
1131,1.355534,-17.341982,-4.510471,1
1132,3.821338,-18.198612,-6.415157,1
1133,2.496910,-14.956338,0.758525,1
1134,-0.405583,-11.769098,5.349155,1
1135,-2.919244,-8.171490,-2.433501,1
1136,-4.724628,-6.130412,-4.918447,1
1137,-3.911069,-6.025127,-4.351348,1
1138,-0.431904,-6.720243,-3.687340,1
1139,0.034696,-7.328019,-2.104487,1
1140,-1.549353,-8.237292,-2.024328,1
1141,-0.131605,-7.950153,-2.390430,1
1142,-1.229911,-8.143971,-2.982653,1
1143,-3.766303,-9.684950,-3.850052,1
1144,-3.601198,-11.540584,-0.809970,1
1145,-2.902494,-13.456038,2.370091,1
1146,-11.333605,-19.009779,7.740781,1
1147,-13.424932,-17.584854,-2.409572,1
1148,-13.843676,-8.623733,6.417551,1
1149,-5.254639,-1.948954,4.680361,1
1150,0.065803,-3.134598,-1.720439,1
1151,1.847259,-7.339983,-2.301895,1
1152,5.947361,-12.665211,-0.028714,1
1153,6.807580,-14.121243,-0.879362,1
1154,7.140183,-12.553944,-2.005185,1
1155,4.189833,-9.231510,-0.733400,1
1156,-1.115055,-8.504091,1.359123,1
1157,-1.780260,-9.611969,2.452643,1
1158,0.742971,-12.711870,0.058624,1
1159,-1.927419,-11.907882,0.564706,1
1160,-3.341577,-8.005188,1.509871,1
1161,-2.411965,-7.036095,1.691726,1
1162,-2.634498,-8.857033,0.098106,1
1163,-2.336591,-10.786844,-1.785046,1
1164,-1.797010,-10.289138,-5.822934,1
1165,-2.681158,-10.510473,-0.911665,1
1166,-2.673979,-8.327023,0.799203,1
1167,-2.285146,-9.126225,-0.163908,1
1168,-3.194418,-10.599008,-1.511068,1
1169,-0.686740,-10.765309,0.100499,1
1170,1.280160,-9.792626,-0.126820,1
1171,0.979861,-10.004392,-2.195415,1
1172,-0.716650,-9.270991,-3.023331,1
1173,-1.725225,-9.262616,-1.117448,1
1174,-2.841477,-9.838090,0.141177,1
1175,-1.569692,-9.792626,0.459422,1
1176,0.658026,-10.096515,-0.116052,1
1177,1.554138,-10.779666,-0.681954,1
1178,1.674976,-10.435100,-0.015553,1
1179,2.003989,-10.088140,-0.884148,1
1180,0.672383,-11.316854,-0.835095,1
1181,-1.730011,-10.542776,-0.946361,1
1182,-3.262614,-9.509077,-0.965504,1
1183,-5.223532,-9.105886,-0.835095,1
1184,-7.264609,-10.392029,-0.563510,1
1185,-7.981260,-12.137593,0.175872,1
1186,-8.593822,-13.813766,-0.010768,1
1187,-7.167700,-14.062618,0.321835,1
1188,-4.322634,-12.154343,0.291924,1
1189,-1.747957,-10.709078,-2.811567,1
1190,2.255235,-10.559526,-3.876373,1
1191,2.547160,-14.122439,-0.122034,1
1192,1.357927,-13.185649,0.559920,1
1193,1.497907,-12.087343,-2.821138,1
1194,0.343370,0.702293,6.401997,1
1195,0.971486,0.734597,6.555138,1
1196,0.979861,0.624527,7.374680,1
1197,1.089931,0.541974,8.456235,1
1198,1.450050,0.619741,9.366704,1
1199,1.292124,1.194018,9.889536,1
1200,1.576870,1.606780,9.420543,1
1201,2.420340,1.307678,7.658229,1
1202,2.306681,1.555335,6.882954,1
1203,1.920240,2.092523,9.267402,1
1204,1.501496,2.386841,13.111472,1
1205,0.765703,2.338984,15.529419,1
1206,-0.062213,2.389233,16.094126,1
1207,-0.003589,2.032703,15.174085,1
1208,0.171087,3.090330,12.918849,1
1209,0.385244,3.538985,10.735399,1
1210,0.210568,4.210171,9.023335,1
1211,-0.050249,4.225725,7.458428,1
1212,-0.198604,4.371687,6.297909,1
1213,-0.406780,3.626323,5.636294,1
1214,-1.505085,3.413362,5.443672,1
1215,-1.892723,2.065006,5.393422,1
1216,-1.482354,2.447858,5.180461,1
1217,-2.506482,1.448854,4.948357,1
1218,-3.001796,1.116252,5.456832,1
1219,-2.585445,1.847259,6.819544,1
1220,-4.102494,2.421536,8.727820,1
1221,-5.690132,4.162315,11.426925,1
1222,-6.031109,5.225924,14.047066,1
1223,-2.151148,3.582056,15.616757,1
1224,1.241875,2.823531,18.731016,1
1225,1.353141,2.768496,22.923241,1
1226,0.910469,1.722832,21.817757,1
1227,-0.364905,1.302892,16.281961,1
1228,-1.227518,1.257428,10.931610,1
1229,-0.497707,0.943969,7.654640,1
1230,0.081356,0.881755,5.720043,1
1231,0.180658,0.960718,4.382455,1
1232,0.525225,0.656830,3.873980,1
1233,0.831506,0.004786,4.313063,1
1234,1.161715,-0.480957,5.029713,1
1235,1.873580,-0.817149,5.330012,1
1236,2.775674,-0.807578,5.026124,1
1237,3.219543,-0.677169,4.425526,1
1238,3.364309,-0.637687,3.998407,1
1239,2.998207,-0.455833,4.569095,1
1240,1.328017,0.899701,6.094519,1
1241,0.911665,1.828117,7.190432,1
1242,1.044467,2.194218,7.939385,1
1243,0.479761,3.248257,9.870394,1
1244,-0.604188,3.285346,13.384254,1
1245,-1.948954,3.025724,16.633707,1
1246,-2.440679,3.061617,16.969898,1
1247,-1.546960,3.677768,14.731413,1
1248,0.267996,4.370491,12.666407,1
1249,1.539781,4.789235,11.442478,1
1250,1.685744,4.896912,9.875179,1
